Adjusted Grade,New?,Other Location Code in LCGMS,School Name,Location Code,Address (Full),City,Grades,Grade Low,Grade High,Community School?,Rigorous Instruction Rating,Collaborative Teachers Rating,Supportive Environment Rating,Effective School Leadership Rating,Strong Family-Community Ties Rating,Trust Rating,Student Achievement Rating,SED Code,District,Latitude,Longitude,Zip,Economic Need Index,School Income Estimate,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Effective School Leadership %,Strong Family-Community Ties %,Trust %,Average ELA Proficiency,Average Math Proficiency,Grade 3 ELA - All Students Tested,Grade 3 ELA 4s - All Students,Grade 3 ELA 4s - American Indian or Alaska Native,Grade 3 ELA 4s - Black or African American,Grade 3 ELA 4s - Hispanic or Latino,Grade 3 ELA 4s - Asian or Pacific Islander,Grade 3 ELA 4s - White,Grade 3 ELA 4s - Multiracial,Grade 3 ELA 4s - Limited English Proficient,Grade 3 ELA 4s - Economically Disadvantaged,Grade 3 Math - All Students tested,Grade 3 Math 4s - All Students,Grade 3 Math 4s - American Indian or Alaska Native,Grade 3 Math 4s - Black or African American,Grade 3 Math 4s - Hispanic or Latino,Grade 3 Math 4s - Asian or Pacific Islander,Grade 3 Math 4s - White,Grade 3 Math 4s - Multiracial,Grade 3 Math 4s - Limited English Proficient,Grade 3 Math 4s - Economically Disadvantaged,Grade 4 ELA - All Students Tested,Grade 4 ELA 4s - All Students,Grade 4 ELA 4s - American Indian or Alaska Native,Grade 4 ELA 4s - Black or African American,Grade 4 ELA 4s - Hispanic or Latino,Grade 4 ELA 4s - Asian or Pacific Islander,Grade 4 ELA 4s - White,Grade 4 ELA 4s - Multiracial,Grade 4 ELA 4s - Limited English Proficient,Grade 4 ELA 4s - Economically Disadvantaged,Grade 4 Math - All Students Tested,Grade 4 Math 4s - All Students,Grade 4 Math 4s - American Indian or Alaska Native,Grade 4 Math 4s - Black or African American,Grade 4 Math 4s - Hispanic or Latino,Grade 4 Math 4s - Asian or Pacific Islander,Grade 4 Math 4s - White,Grade 4 Math 4s - Multiracial,Grade 4 Math 4s - Limited English Proficient,Grade 4 Math 4s - Economically Disadvantaged,Grade 5 ELA - All Students Tested,Grade 5 ELA 4s - All Students,Grade 5 ELA 4s - American Indian or Alaska Native,Grade 5 ELA 4s - Black or African American,Grade 5 ELA 4s - Hispanic or Latino,Grade 5 ELA 4s - Asian or Pacific Islander,Grade 5 ELA 4s - White,Grade 5 ELA 4s - Multiracial,Grade 5 ELA 4s - Limited English Proficient,Grade 5 ELA 4s - Economically Disadvantaged,Grade 5 Math - All Students Tested,Grade 5 Math 4s - All Students,Grade 5 Math 4s - American Indian or Alaska Native,Grade 5 Math 4s - Black or African American,Grade 5 Math 4s - Hispanic or Latino,Grade 5 Math 4s - Asian or Pacific Islander,Grade 5 Math 4s - White,Grade 5 Math 4s - Multiracial,Grade 5 Math 4s - Limited English Proficient,Grade 5 Math 4s - Economically Disadvantaged,Grade 6 ELA - All Students Tested,Grade 6 ELA 4s - All Students,Grade 6 ELA 4s - American Indian or Alaska Native,Grade 6 ELA 4s - Black or African American,Grade 6 ELA 4s - Hispanic or Latino,Grade 6 ELA 4s - Asian or Pacific Islander,Grade 6 ELA 4s - White,Grade 6 ELA 4s - Multiracial,Grade 6 ELA 4s - Limited English Proficient,Grade 6 ELA 4s - Economically Disadvantaged,Grade 6 Math - All Students Tested,Grade 6 Math 4s - All Students,Grade 6 Math 4s - American Indian or Alaska Native,Grade 6 Math 4s - Black or African American,Grade 6 Math 4s - Hispanic or Latino,Grade 6 Math 4s - Asian or Pacific Islander,Grade 6 Math 4s - White,Grade 6 Math 4s - Multiracial,Grade 6 Math 4s - Limited English Proficient,Grade 6 Math 4s - Economically Disadvantaged,Grade 7 ELA - All Students Tested,Grade 7 ELA 4s - All Students,Grade 7 ELA 4s - American Indian or Alaska Native,Grade 7 ELA 4s - Black or African American,Grade 7 ELA 4s - Hispanic or Latino,Grade 7 ELA 4s - Asian or Pacific Islander,Grade 7 ELA 4s - White,Grade 7 ELA 4s - Multiracial,Grade 7 ELA 4s - Limited English Proficient,Grade 7 ELA 4s - Economically Disadvantaged,Grade 7 Math - All Students Tested,Grade 7 Math 4s - All Students,Grade 7 Math 4s - American Indian or Alaska Native,Grade 7 Math 4s - Black or African American,Grade 7 Math 4s - Hispanic or Latino,Grade 7 Math 4s - Asian or Pacific Islander,Grade 7 Math 4s - White,Grade 7 Math 4s - Multiracial,Grade 7 Math 4s - Limited English Proficient,Grade 7 Math 4s - Economically Disadvantaged,Grade 8 ELA - All Students Tested,Grade 8 ELA 4s - All Students,Grade 8 ELA 4s - American Indian or Alaska Native,Grade 8 ELA 4s - Black or African American,Grade 8 ELA 4s - Hispanic or Latino,Grade 8 ELA 4s - Asian or Pacific Islander,Grade 8 ELA 4s - White,Grade 8 ELA 4s - Multiracial,Grade 8 ELA 4s - Limited English Proficient,Grade 8 ELA 4s - Economically Disadvantaged,Grade 8 Math - All Students Tested,Grade 8 Math 4s - All Students,Grade 8 Math 4s - American Indian or Alaska Native,Grade 8 Math 4s - Black or African American,Grade 8 Math 4s - Hispanic or Latino,Grade 8 Math 4s - Asian or Pacific Islander,Grade 8 Math 4s - White,Grade 8 Math 4s - Multiracial,Grade 8 Math 4s - Limited English Proficient,Grade 8 Math 4s - Economically Disadvantaged
0,0,0,1235,22,854,27,10,5,6,0,1,1,2,2,2,1,1,310100010839,1,40.723746999999996,-73.981602,10009,0.597,,0.03,0.23,0.16,0.37,0.53,0.2,0.96,0.07,0.9,0.89,0.88,0.86,0.83,0.94,2.92,3.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,20,0,0,4,4,8,0,0,7,97,30,0,0,3,14,9,0,0,14,93,22,0,0,4,8,6,0,0,13,93,10,0,0,1,5,3,0,0,7,75,12,0,0,5,2,0,0,0,6,59,5,0,0,2,1,0,0,0,2
0,0,0,440,23,978,27,33,9,3,0,2,2,2,2,2,1,1,310200010001,2,40.712561,-73.997474,10038,0.769,32817.79,0.25,0.64,0.12,0.22,0.34,0.01,0.95,0.18,0.89,0.91,0.95,0.86,0.87,0.94,2.59,3.14,50,7,0,3,0,4,0,0,0,5,51,26,0,3,0,22,0,0,5,16,61,13,0,1,0,12,0,0,0,10,64,27,0,0,1,26,0,0,3,15,71,6,0,0,0,6,0,0,0,3,70,18,0,0,0,18,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,445,24,104,27,33,9,3,0,0,2,2,0,2,2,2,310200010002,2,40.712943,-73.991557,10002,0.858,26114.78,0.36,0.85,0.04,0.09,0.13,0.01,0.98,0.06,0.93,0.86,0.94,0.76,0.83,0.89,2.75,3.24,125,8,0,0,0,8,0,0,1,0,128,62,0,0,1,60,0,0,9,0,106,13,0,0,1,11,0,0,0,0,109,52,0,0,1,50,0,0,9,0,104,11,0,0,0,11,0,0,0,10,106,29,0,0,0,28,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,446,25,770,27,33,9,3,0,1,2,2,1,1,1,2,310200010003,2,40.732632,-74.00594699999999,10014,0.17600000000000002,103399.19,0.04,0.07,0.05,0.12,0.18,0.7,0.95,0.13,0.97,0.93,0.97,0.93,0.96,0.95,3.09,3.41,105,9,0,1,1,1,6,0,0,0,105,52,0,2,3,4,42,0,1,5,142,44,0,0,6,0,30,4,0,1,143,61,0,0,3,0,44,7,0,3,61,18,0,0,1,3,13,0,0,3,59,27,0,0,2,6,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,454,26,742,27,22,8,3,0,2,1,1,2,1,2,1,310200010006,2,40.777703,-73.96042800000001,10028,0.10099999999999999,144270.13,0.02,0.13,0.02,0.07,0.09,0.75,0.96,0.05,0.87,0.9,0.95,0.87,0.92,0.9,3.4,3.71,125,45,0,0,0,5,37,0,0,2,126,83,0,0,3,11,65,0,0,4,117,53,0,0,5,9,36,0,0,4,119,70,0,0,4,14,49,0,0,5,109,52,0,0,6,0,40,0,0,2,110,55,0,0,6,0,39,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,467,27,580,27,33,9,3,0,1,1,1,1,1,1,2,310200010011,2,40.744549,-74.000737,10011,0.293,98455.77,0.03,0.14,0.07,0.25,0.32,0.49,0.96,0.1,0.93,0.93,0.98,0.91,0.93,0.95,3.12,3.35,179,39,0,0,5,11,21,2,0,3,179,81,0,0,12,22,42,5,0,9,145,60,0,0,5,18,35,0,0,5,149,70,0,0,6,20,41,0,4,9,122,28,0,0,4,0,18,0,0,5,122,43,0,0,8,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,526,28,521,27,33,9,3,0,1,1,1,2,1,2,2,310200010033,2,40.748945,-74.00024300000001,10001,0.43,88011.14,0.04,0.25,0.12,0.3,0.42,0.26,0.96,0.13,0.97,0.9,0.94,0.82,0.92,0.89,3.04,3.4,91,20,0,0,2,5,11,2,0,2,92,52,0,1,6,17,24,4,0,9,97,44,0,0,4,15,20,0,0,8,98,52,0,0,5,20,23,0,0,13,94,36,0,0,3,18,13,0,0,8,94,39,0,0,3,20,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,542,29,573,27,33,9,3,0,1,1,1,1,1,1,1,310200010040,2,40.735118,-73.981697,10003,0.153,102421.46,0.03,0.09,0.03,0.13,0.16,0.64,0.96,0.07,0.97,0.94,0.99,0.91,0.96,0.96,3.39,3.65,93,26,0,0,4,0,15,3,0,0,95,49,0,0,4,5,35,0,0,3,88,49,0,0,5,5,36,0,0,4,90,48,0,0,4,6,34,0,0,4,93,54,0,0,4,6,38,0,0,2,94,52,0,0,6,4,35,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,547,30,88,27,33,9,3,0,1,1,1,1,1,1,1,310200010041,2,40.735526,-73.999113,10011,0.066,115909.89,0.02,0.09,0.02,0.1,0.11,0.69,0.97,0.02,0.95,0.96,0.98,0.92,0.95,0.98,3.44,3.7,110,25,0,0,2,2,16,0,0,0,110,57,0,0,4,11,37,0,0,0,111,65,0,0,5,7,50,3,0,0,111,66,0,0,6,8,47,5,0,0,107,45,0,0,4,5,35,0,0,3,106,50,0,0,5,6,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,549,31,923,27,33,9,3,0,1,2,1,1,2,1,1,310200010042,2,40.716136,-73.990841,10002,0.785,,0.27,0.93,0.0,0.04,0.04,0.02,0.98,0.02,0.91,0.94,0.96,0.89,0.85,0.96,2.94,3.55,129,23,0,0,0,18,0,0,3,12,130,69,0,0,0,62,0,0,7,42,124,33,0,0,0,0,0,0,0,20,127,79,0,0,0,0,0,0,3,50,128,30,0,0,0,27,0,0,0,19,130,68,0,0,0,66,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,577,32,807,27,22,8,3,0,2,1,1,1,2,1,1,310200010051,2,40.761593,-73.99559,10036,0.626,91149.35,0.09,0.24,0.12,0.42,0.55,0.2,0.94,0.15,0.9,0.95,0.97,0.91,0.89,0.97,2.55,2.83,45,1,0,0,0,0,0,0,0,0,45,14,0,0,5,6,0,0,0,6,48,9,0,0,5,1,3,0,0,4,50,7,0,0,3,1,3,0,0,2,45,6,0,1,1,2,0,0,0,2,45,11,0,1,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,595,33,436,27,22,8,3,0,1,1,1,0,1,2,1,310200010059,2,40.759213,-73.966183,10019,0.075,116235.64,0.04,0.15,0.02,0.13,0.15,0.59,0.96,0.06,0.87,0.87,0.95,0.76,0.94,0.89,3.24,3.62,95,21,0,0,3,1,16,0,0,0,97,48,0,0,5,3,35,0,0,3,92,35,0,0,4,5,19,0,0,3,94,53,0,0,9,10,26,0,0,7,91,41,0,0,4,4,29,4,0,4,91,46,0,0,6,4,33,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1034,34,266,27,22,8,3,0,1,1,1,1,1,1,1,310200010077,2,40.785014000000004,-73.95003100000001,10128,0.069,105947.71,0.0,0.27,0.0,0.05,0.06,0.59,0.97,0.01,0.93,0.96,0.98,0.93,0.95,0.99,3.73,3.91,62,35,0,0,0,13,16,0,0,0,62,51,0,0,0,20,22,0,0,0,60,50,0,0,0,0,34,0,0,0,60,49,0,0,0,9,35,0,0,0,52,40,0,0,5,5,27,3,0,0,52,42,0,0,5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1040,35,349,27,33,9,3,0,2,2,1,1,1,1,1,310200010089,2,40.716867,-74.013623,10282,0.068,181382.06,0.04,0.16,0.02,0.14,0.16,0.62,0.96,0.06,0.95,0.94,0.98,0.9,0.93,0.97,3.23,3.71,48,10,0,0,0,0,8,0,0,0,51,28,0,0,5,0,17,0,0,0,59,31,0,0,4,0,19,0,0,0,59,35,0,0,3,0,26,0,0,0,46,20,0,0,0,7,8,0,0,0,47,23,0,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,286,36,598,27,10,5,6,0,2,1,2,2,0,2,1,310200010104,2,40.735735,-73.980611,10010,0.522,,0.05,0.4,0.08,0.21,0.29,0.28,0.96,0.11,0.87,0.89,0.85,0.84,0.7,0.92,3.05,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,91,0,2,11,36,39,0,0,29,358,152,0,1,14,65,65,0,3,50,376,109,1,0,10,44,52,2,0,39,379,153,1,1,9,75,63,4,0,63,318,67,0,5,6,27,28,0,0,27,213,23,0,0,2,17,4,0,0,17
0,0,0,702,37,736,27,33,9,3,0,0,0,0,0,2,2,2,310200010111,2,40.765834000000005,-73.989602,10019,0.645,70970.41,0.12,0.18,0.16,0.5,0.66,0.13,0.92,0.26,0.89,0.79,0.81,0.74,0.88,0.86,2.39,2.47,43,6,0,0,0,5,1,0,1,1,46,13,0,0,2,7,4,0,2,7,45,2,0,0,1,0,0,0,0,1,45,2,0,0,0,0,0,0,0,0,47,5,0,0,0,1,3,0,0,2,49,3,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,6,0,1,3,1,0,0,0,2,47,6,0,1,3,2,0,0,1,1
0,0,0,140,38,602,27,10,5,6,0,1,1,1,1,2,1,1,310200010114,2,40.780646000000004,-73.947544,10028,0.10400000000000001,,0.0,0.15,0.03,0.09,0.12,0.66,0.98,0.02,0.92,0.96,0.92,0.94,0.82,0.96,3.66,3.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,103,0,0,5,15,68,9,0,0,145,132,0,0,0,20,88,0,0,0,140,80,3,0,8,16,46,0,0,5,140,116,5,0,10,23,73,0,0,9,146,88,0,1,9,15,59,0,0,10,146,91,0,2,9,18,57,0,0,11
0,0,0,712,39,376,27,22,8,3,0,1,1,2,2,1,2,2,310200010116,2,40.744425,-73.977634,10016,0.307,96174.16,0.11,0.2,0.09,0.22,0.3,0.44,0.95,0.14,0.92,0.92,0.95,0.83,0.9,0.92,3.07,3.17,87,16,0,0,2,5,6,0,0,2,92,21,0,0,1,10,8,0,2,5,109,28,0,0,2,8,15,0,0,2,115,36,0,0,2,15,18,0,4,3,118,33,0,0,3,6,24,0,0,5,121,30,0,0,2,6,21,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,727,40,674,27,33,9,3,0,0,0,1,0,0,2,1,310200010124,2,40.714426,-73.995526,10002,0.578,42493.71,0.29,0.95,0.0,0.03,0.03,0.01,0.98,0.02,0.83,0.77,0.94,0.65,0.8,0.85,3.1,3.55,125,26,0,0,0,24,0,0,0,12,126,64,0,0,0,60,0,0,4,30,136,50,0,0,0,0,0,0,0,24,137,80,0,0,0,0,0,0,6,37,130,19,0,0,0,18,0,0,0,7,131,49,0,0,0,48,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,730,41,980,27,35,9,6,0,1,1,1,1,0,1,1,310200010126,2,40.710448,-73.997001,10038,0.728,38919.61,0.17,0.59,0.11,0.21,0.32,0.08,0.96,0.1,0.91,0.93,0.91,0.89,0.82,0.95,2.93,3.29,70,6,0,0,0,6,0,0,0,5,73,18,0,0,0,17,0,0,1,15,53,7,0,0,0,6,0,0,0,0,54,19,0,0,1,17,0,0,1,0,50,1,0,0,0,1,0,0,0,0,52,10,0,0,0,10,0,0,1,0,116,31,0,2,2,18,6,3,0,17,116,67,0,0,6,44,11,0,2,40,103,32,0,0,4,17,9,0,0,20,104,44,0,0,2,30,11,0,0,29,103,42,0,0,6,27,8,0,0,18,0,0,0,0,0,0,0,0,0,0
0,0,0,740,42,181,27,33,9,3,0,2,1,1,1,1,1,1,310200010130,2,40.718819,-73.998263,10013,0.616,59851.21,0.13,0.88,0.01,0.05,0.06,0.03,0.99,0.02,0.98,0.97,0.97,0.96,0.9,0.99,3.09,3.61,167,30,0,0,1,27,0,0,0,10,167,96,0,0,2,87,0,0,0,40,173,65,0,0,3,56,0,0,0,25,175,91,0,0,4,82,0,0,1,39,129,40,0,0,0,39,0,0,0,19,130,74,0,0,1,70,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,359,43,10,27,10,5,6,0,2,2,2,2,2,1,1,310200010131,2,40.716213,-73.993555,10002,0.8370000000000001,,0.35,0.77,0.08,0.14,0.22,0.0,0.97,0.09,0.86,0.92,0.91,0.86,0.78,0.95,2.49,3.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,5,0,0,0,5,0,0,0,5,92,20,0,0,0,19,0,0,4,19,140,18,0,0,0,18,0,0,0,0,154,32,0,0,0,32,0,0,4,0,118,14,0,0,2,12,0,0,0,12,128,35,0,0,0,35,0,0,11,34
0,0,0,775,44,608,27,33,9,3,0,2,2,1,1,1,1,1,310200010150,2,40.718083,-74.010942,10013,0.196,132795.44,0.02,0.16,0.05,0.14,0.19,0.55,0.95,0.05,0.95,0.9,0.96,0.9,0.95,0.97,3.37,3.43,25,8,0,0,0,0,4,0,0,0,25,14,0,0,0,0,10,0,0,0,26,15,0,0,0,0,12,0,0,2,26,17,0,0,0,0,11,0,0,3,24,10,0,0,2,0,6,0,0,0,25,12,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1262,45,713,27,22,8,3,0,1,2,2,1,1,1,2,310200010151,2,40.777924,-73.947316,10128,0.36700000000000005,81690.71,0.07,0.07,0.14,0.27,0.41,0.47,0.94,0.16,0.96,0.96,0.93,0.9,0.92,0.95,2.83,3.2,83,18,0,0,3,3,9,3,0,2,86,40,0,0,5,4,27,4,2,4,107,41,0,0,3,0,32,0,0,1,109,44,0,1,4,0,32,0,1,1,77,14,0,0,1,0,10,0,0,0,80,22,0,1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,796,46,195,27,33,9,3,0,1,1,1,2,2,2,1,310200010158,2,40.770203,-73.95073000000001,10021,0.11,94194.68,0.05,0.11,0.04,0.1,0.14,0.71,0.96,0.08,0.96,0.87,0.96,0.8,0.89,0.89,3.49,3.74,112,32,0,0,3,4,24,0,0,0,116,71,0,0,5,5,56,0,3,3,82,53,0,0,1,3,45,0,0,4,84,45,0,0,1,4,38,0,2,3,107,41,0,0,3,12,23,0,0,5,106,49,0,0,5,7,32,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,299,47,407,27,10,5,6,0,1,2,2,2,0,2,1,310200010167,2,40.771827,-73.95794000000001,10021,0.36,,0.04,0.28,0.08,0.19,0.27,0.42,0.96,0.09,0.85,0.89,0.87,0.84,0.76,0.92,3.08,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,132,0,3,4,45,73,0,0,25,423,242,0,7,11,90,124,0,9,72,398,93,0,3,10,31,47,0,1,33,405,159,0,2,8,76,68,0,4,71,439,135,0,4,11,49,68,0,0,40,337,91,0,4,12,30,43,0,1,30
0,0,0,1263,48,196,27,10,5,6,0,4,4,4,4,4,4,4,310200010177,2,40.770203,-73.95073000000001,10075,0.271,,0.01,0.11,0.11,0.3,0.4,0.42,0.96,0.09,0.99,0.99,0.88,0.99,0.92,0.98,3.13,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,1,4,3,12,0,0,2,80,29,0,2,5,6,16,0,0,4,51,10,0,0,1,2,2,0,0,0,50,21,0,0,4,4,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,844,49,706,27,22,8,3,0,2,1,1,1,1,1,1,310200010183,2,40.763762,-73.957759,10021,0.07400000000000001,104700.89,0.06,0.17,0.04,0.1,0.14,0.66,0.96,0.07,0.85,0.94,0.94,0.88,0.93,0.95,3.26,3.39,88,23,0,0,0,8,11,0,0,0,91,50,0,0,0,16,29,0,4,2,74,38,0,0,1,11,25,0,0,1,77,47,0,0,2,11,32,0,0,4,87,21,0,0,3,4,14,0,0,1,90,32,0,0,4,4,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,876,50,266,27,33,9,3,0,0,0,2,2,1,2,2,310200010198,2,40.785014000000004,-73.95003100000001,10128,0.365,81932.76,0.07,0.16,0.1,0.27,0.37,0.45,0.94,0.19,0.89,0.9,0.86,0.78,0.95,0.93,2.73,2.97,70,17,0,0,1,6,10,0,0,3,71,31,0,0,2,8,19,0,0,6,65,15,0,0,3,3,9,0,0,0,65,31,0,0,5,8,15,0,0,6,94,24,0,3,5,0,13,0,0,6,94,34,0,4,6,0,18,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,905,51,588,27,22,8,3,0,1,1,1,1,1,1,2,310200010212,2,40.761328999999996,-73.98866899999999,10036,0.2,85295.72,0.02,0.1,0.06,0.23,0.29,0.48,0.96,0.05,0.93,0.98,0.97,0.97,0.97,0.99,3.14,3.45,55,5,0,0,0,0,2,0,0,1,55,18,0,0,3,0,7,3,0,2,54,22,0,0,4,4,9,4,0,6,54,22,0,0,4,3,11,3,0,3,49,22,0,0,5,0,11,0,0,1,49,23,0,1,4,0,12,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
